Kommun/Landsting;Nyckeltal;År;Visat Värde
Arvidsjaur;Utpendlingsomfattning i kommunen, (%);2009;15.638692
Arvidsjaur;Utpendlingsomfattning i kommunen, (%);2010;15.446608
Arvika;Arbetslöshet, (%);2008;3.701307
Arvika;Arbetslöshet, (%);2009;6.960301
Arvika;Arbetslöshet, (%);2010;9.91698
Arvika;Arbetslöshet, (%);2011;8.510777
Arvika;Arbetslöshet, (%);2012;7.369046
Arvika;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;29.549504
Arvika;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;31.345441
Arvika;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;31.315975
Arvika;Förvärvsarbetande i privat sektor, andel (%);2008;64.002715
Arvika;Förvärvsarbetande i privat sektor, andel (%);2009;60.612632
Arvika;Förvärvsarbetande i privat sektor, andel (%);2010;62.209711
Arvika;Förvärvsarbetande i övriga sektorer, andel (%);2008;4.148638
Arvika;Förvärvsarbetande i övriga sektorer, andel (%);2009;4.454685
Arvika;Förvärvsarbetande i övriga sektorer, andel (%);2010;4.046446
Arvika;Förvärvsarbetande invånare 16-19 år, andel (%);2008;22.141919
Arvika;Förvärvsarbetande invånare 16-19 år, andel (%);2009;17.70972
Arvika;Förvärvsarbetande invånare 16-19 år, andel (%);2010;21.717172
Arvika;Förvärvsarbetande invånare 20-24 år, andel (%);2008;65.464262
Arvika;Förvärvsarbetande invånare 20-24 år, andel (%);2009;52.420917
Arvika;Förvärvsarbetande invånare 20-24 år, andel (%);2010;60.237203
Arvika;Förvärvsarbetande invånare 20-64 år, andel (%);2008;76.174565
Arvika;Förvärvsarbetande invånare 20-64 år, andel (%);2009;71.624855
Arvika;Förvärvsarbetande invånare 20-64 år, andel (%);2010;73.650968
Arvika;Förvärvsarbetande invånare 25-34 år, andel (%);2008;77.605153
Arvika;Förvärvsarbetande invånare 25-34 år, andel (%);2009;69.568567
Arvika;Förvärvsarbetande invånare 25-34 år, andel (%);2010;71.003861
Arvika;Förvärvsarbetande invånare 35-49 år, andel (%);2008;82.24674
Arvika;Förvärvsarbetande invånare 35-49 år, andel (%);2009;79.422383
Arvika;Förvärvsarbetande invånare 35-49 år, andel (%);2010;80.589185
Arvika;Förvärvsarbetande invånare 50-59 år, andel (%);2008;78.65075
Arvika;Förvärvsarbetande invånare 50-59 år, andel (%);2009;76.413754
Arvika;Förvärvsarbetande invånare 50-59 år, andel (%);2010;77.560414
Arvika;Förvärvsarbetande invånare 60-64 år, andel (%);2008;62.3069
Arvika;Förvärvsarbetande invånare 60-64 år, andel (%);2009;61.192521
Arvika;Förvärvsarbetande invånare 60-64 år, andel (%);2010;63.542739
Arvika;Mediannettoinkomst, kr/inv 20+;2008;173892
Arvika;Mediannettoinkomst, kr/inv 20+;2009;171996
Arvika;Mediannettoinkomst, kr/inv 20+;2010;175049
Arvika;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;3.89155533
Arvika;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;3.8
Arvika;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;15.63756648
Arvika;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;14.7
Arvika;Utpendlingsomfattning i kommunen, (%);2008;16.060066
Arvika;Utpendlingsomfattning i kommunen, (%);2009;17.936207
Arvika;Utpendlingsomfattning i kommunen, (%);2010;17.646024
Askersund;Arbetslöshet, (%);2008;3.993344
Askersund;Arbetslöshet, (%);2009;5.722526
Askersund;Arbetslöshet, (%);2010;7.410249
Askersund;Arbetslöshet, (%);2011;5.585725
Askersund;Arbetslöshet, (%);2012;5.39557
Askersund;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;26.2366
Askersund;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;27.226363
Askersund;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;26.917088
Askersund;Förvärvsarbetande i privat sektor, andel (%);2008;68.384427
Askersund;Förvärvsarbetande i privat sektor, andel (%);2009;67.595135
Askersund;Förvärvsarbetande i privat sektor, andel (%);2010;68.256131
Askersund;Förvärvsarbetande i övriga sektorer, andel (%);2008;2.200489
Askersund;Förvärvsarbetande i övriga sektorer, andel (%);2009;2.157709
Askersund;Förvärvsarbetande i övriga sektorer, andel (%);2010;2.082522
Askersund;Förvärvsarbetande invånare 16-19 år, andel (%);2008;21.09375
Askersund;Förvärvsarbetande invånare 16-19 år, andel (%);2009;17.460317
Askersund;Förvärvsarbetande invånare 16-19 år, andel (%);2010;20.770519
Askersund;Förvärvsarbetande invånare 20-24 år, andel (%);2008;68.253968
Askersund;Förvärvsarbetande invånare 20-24 år, andel (%);2009;62.596899
Askersund;Förvärvsarbetande invånare 20-24 år, andel (%);2010;64.568345
Askersund;Förvärvsarbetande invånare 20-64 år, andel (%);2008;79.952191
Askersund;Förvärvsarbetande invånare 20-64 år, andel (%);2009;77.259522
Askersund;Förvärvsarbetande invånare 20-64 år, andel (%);2010;78.377937
Askersund;Förvärvsarbetande invånare 25-34 år, andel (%);2008;82.287449
Askersund;Förvärvsarbetande invånare 25-34 år, andel (%);2009;78.787879
Askersund;Förvärvsarbetande invånare 25-34 år, andel (%);2010;79.368421
Askersund;Förvärvsarbetande invånare 35-49 år, andel (%);2008;87.383178
Askersund;Förvärvsarbetande invånare 35-49 år, andel (%);2009;84.485981
Askersund;Förvärvsarbetande invånare 35-49 år, andel (%);2010;86.23014
Askersund;Förvärvsarbetande invånare 50-59 år, andel (%);2008;82.352941
Askersund;Förvärvsarbetande invånare 50-59 år, andel (%);2009;80.737444
Askersund;Förvärvsarbetande invånare 50-59 år, andel (%);2010;81.486227
Askersund;Förvärvsarbetande invånare 60-64 år, andel (%);2008;63.581489
Askersund;Förvärvsarbetande invånare 60-64 år, andel (%);2009;62.574257
Askersund;Förvärvsarbetande invånare 60-64 år, andel (%);2010;63.719512
Askersund;Mediannettoinkomst, kr/inv 20+;2008;172926
Askersund;Mediannettoinkomst, kr/inv 20+;2009;175472
Askersund;Mediannettoinkomst, kr/inv 20+;2010;179607
Askersund;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;3.12979442
Askersund;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;2.6
Askersund;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;11.53728138
Askersund;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;11.2
Askersund;Utpendlingsomfattning i kommunen, (%);2008;38.423923
Askersund;Utpendlingsomfattning i kommunen, (%);2009;37.191055
Askersund;Utpendlingsomfattning i kommunen, (%);2010;37.991436
Avesta;Arbetslöshet, (%);2008;3.534192
Avesta;Arbetslöshet, (%);2009;5.838967
Avesta;Arbetslöshet, (%);2010;7.591603
Avesta;Arbetslöshet, (%);2011;7.016994
Avesta;Arbetslöshet, (%);2012;6.953564
Avesta;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;25.609037
Avesta;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;26.058066
Avesta;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;25.41806
Avesta;Förvärvsarbetande i privat sektor, andel (%);2008;68.644401
Avesta;Förvärvsarbetande i privat sektor, andel (%);2009;68.186465
Avesta;Förvärvsarbetande i privat sektor, andel (%);2010;69.271308
Avesta;Förvärvsarbetande i övriga sektorer, andel (%);2008;3.251473
Avesta;Förvärvsarbetande i övriga sektorer, andel (%);2009;3.322429
Avesta;Förvärvsarbetande i övriga sektorer, andel (%);2010;3.182325
Avesta;Förvärvsarbetande invånare 16-19 år, andel (%);2008;18.373729
Avesta;Förvärvsarbetande invånare 16-19 år, andel (%);2009;14.297254
Avesta;Förvärvsarbetande invånare 16-19 år, andel (%);2010;16.293103
Avesta;Förvärvsarbetande invånare 20-24 år, andel (%);2008;64.64315
Avesta;Förvärvsarbetande invånare 20-24 år, andel (%);2009;54.876033
Avesta;Förvärvsarbetande invånare 20-24 år, andel (%);2010;61.691939
Avesta;Förvärvsarbetande invånare 20-64 år, andel (%);2008;78.533355
Avesta;Förvärvsarbetande invånare 20-64 år, andel (%);2009;76.099349
Avesta;Förvärvsarbetande invånare 20-64 år, andel (%);2010;77.546658
Avesta;Förvärvsarbetande invånare 25-34 år, andel (%);2008;80.702576
Avesta;Förvärvsarbetande invånare 25-34 år, andel (%);2009;77.235772
Avesta;Förvärvsarbetande invånare 25-34 år, andel (%);2010;77.548077
Avesta;Förvärvsarbetande invånare 35-49 år, andel (%);2008;85.822128
Avesta;Förvärvsarbetande invånare 35-49 år, andel (%);2009;84.995229
Avesta;Förvärvsarbetande invånare 35-49 år, andel (%);2010;85.403954
Avesta;Förvärvsarbetande invånare 50-59 år, andel (%);2008;81.858974
Avesta;Förvärvsarbetande invånare 50-59 år, andel (%);2009;80.842037
Avesta;Förvärvsarbetande invånare 50-59 år, andel (%);2010;81.866139
Avesta;Förvärvsarbetande invånare 60-64 år, andel (%);2008;61.174356
Avesta;Förvärvsarbetande invånare 60-64 år, andel (%);2009;59.547301
Avesta;Förvärvsarbetande invånare 60-64 år, andel (%);2010;62.588235
Avesta;Mediannettoinkomst, kr/inv 20+;2008;174347
Avesta;Mediannettoinkomst, kr/inv 20+;2009;178166
Avesta;Mediannettoinkomst, kr/inv 20+;2010;181934
Avesta;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;4.13664885
Avesta;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;3.8
Avesta;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;12.16205748
Avesta;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;12.2
Avesta;Utpendlingsomfattning i kommunen, (%);2008;17.053045
Avesta;Utpendlingsomfattning i kommunen, (%);2009;18.033122
Avesta;Utpendlingsomfattning i kommunen, (%);2010;17.583865
Bengtsfors;Arbetslöshet, (%);2008;5.728891
Bengtsfors;Arbetslöshet, (%);2009;7.959148
Bengtsfors;Arbetslöshet, (%);2010;8.674827
Bengtsfors;Arbetslöshet, (%);2011;7.880193
Bengtsfors;Arbetslöshet, (%);2012;7.901008
Bengtsfors;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;28.868195
Bengtsfors;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;28.855721
Bengtsfors;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;27.765621
Bengtsfors;Förvärvsarbetande i privat sektor, andel (%);2008;63.968481
Bengtsfors;Förvärvsarbetande i privat sektor, andel (%);2009;64.029851
Bengtsfors;Förvärvsarbetande i privat sektor, andel (%);2010;65.426696
Bengtsfors;Förvärvsarbetande i övriga sektorer, andel (%);2008;4.990449
Bengtsfors;Förvärvsarbetande i övriga sektorer, andel (%);2009;4.975124
Bengtsfors;Förvärvsarbetande i övriga sektorer, andel (%);2010;4.789691
Bengtsfors;Förvärvsarbetande invånare 16-19 år, andel (%);2008;18.664384
Bengtsfors;Förvärvsarbetande invånare 16-19 år, andel (%);2009;15.517241
Bengtsfors;Förvärvsarbetande invånare 16-19 år, andel (%);2010;20.676692
Bengtsfors;Förvärvsarbetande invånare 20-24 år, andel (%);2008;58.419958
Bengtsfors;Förvärvsarbetande invånare 20-24 år, andel (%);2009;50.384615
Bengtsfors;Förvärvsarbetande invånare 20-24 år, andel (%);2010;53.940455
Bengtsfors;Förvärvsarbetande invånare 20-64 år, andel (%);2008;73.408586
Bengtsfors;Förvärvsarbetande invånare 20-64 år, andel (%);2009;71.161049
Bengtsfors;Förvärvsarbetande invånare 20-64 år, andel (%);2010;72.597329
Bengtsfors;Förvärvsarbetande invånare 25-34 år, andel (%);2008;72.447724
Bengtsfors;Förvärvsarbetande invånare 25-34 år, andel (%);2009;66.923077
Bengtsfors;Förvärvsarbetande invånare 25-34 år, andel (%);2010;67.96875
Bengtsfors;Förvärvsarbetande invånare 35-49 år, andel (%);2008;81.119649
Bengtsfors;Förvärvsarbetande invånare 35-49 år, andel (%);2009;79.72067
Bengtsfors;Förvärvsarbetande invånare 35-49 år, andel (%);2010;82.126949
Bengtsfors;Förvärvsarbetande invånare 50-59 år, andel (%);2008;76.703755
Bengtsfors;Förvärvsarbetande invånare 50-59 år, andel (%);2009;75.933908
Bengtsfors;Förvärvsarbetande invånare 50-59 år, andel (%);2010;76.093514
Bengtsfors;Förvärvsarbetande invånare 60-64 år, andel (%);2008;60.705882
Bengtsfors;Förvärvsarbetande invånare 60-64 år, andel (%);2009;62.004662
Bengtsfors;Förvärvsarbetande invånare 60-64 år, andel (%);2010;63.785047
Bengtsfors;Mediannettoinkomst, kr/inv 20+;2008;154012
Bengtsfors;Mediannettoinkomst, kr/inv 20+;2009;156599
Bengtsfors;Mediannettoinkomst, kr/inv 20+;2010;157941
Bengtsfors;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;4.13340429
Bengtsfors;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;4.2
Bengtsfors;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;14.58222459
Bengtsfors;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;14.2
Bengtsfors;Utpendlingsomfattning i kommunen, (%);2008;23.662846
Bengtsfors;Utpendlingsomfattning i kommunen, (%);2009;22.114428
Bengtsfors;Utpendlingsomfattning i kommunen, (%);2010;22.51398
Berg;Arbetslöshet, (%);2008;3.566334
Berg;Arbetslöshet, (%);2009;6.398104
Berg;Arbetslöshet, (%);2010;12.452015
Berg;Arbetslöshet, (%);2011;8.988764
Berg;Arbetslöshet, (%);2012;7.94702
Berg;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;30.439815
Berg;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;29.559939
Berg;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;27.7249
Berg;Förvärvsarbetande i privat sektor, andel (%);2008;63.368056
Berg;Förvärvsarbetande i privat sektor, andel (%);2009;65.037936
Berg;Förvärvsarbetande i privat sektor, andel (%);2010;66.349401
Berg;Förvärvsarbetande i övriga sektorer, andel (%);2008;3.356481
Berg;Förvärvsarbetande i övriga sektorer, andel (%);2009;2.943854
Berg;Förvärvsarbetande i övriga sektorer, andel (%);2010;3.07031
Berg;Förvärvsarbetande invånare 16-19 år, andel (%);2008;20.73922
Berg;Förvärvsarbetande invånare 16-19 år, andel (%);2009;17.948718
Berg;Förvärvsarbetande invånare 16-19 år, andel (%);2010;21.603563
Berg;Förvärvsarbetande invånare 20-24 år, andel (%);2008;73.854447
Berg;Förvärvsarbetande invånare 20-24 år, andel (%);2009;63.968668
Berg;Förvärvsarbetande invånare 20-24 år, andel (%);2010;64.07767
Berg;Förvärvsarbetande invånare 20-64 år, andel (%);2008;81.847936
Berg;Förvärvsarbetande invånare 20-64 år, andel (%);2009;78.80102
Berg;Förvärvsarbetande invånare 20-64 år, andel (%);2010;78.819265
Berg;Förvärvsarbetande invånare 25-34 år, andel (%);2008;82.616822
Berg;Förvärvsarbetande invånare 25-34 år, andel (%);2009;79.007634
Berg;Förvärvsarbetande invånare 25-34 år, andel (%);2010;76.325758
Berg;Förvärvsarbetande invånare 35-49 år, andel (%);2008;88.914027
Berg;Förvärvsarbetande invånare 35-49 år, andel (%);2009;86.42638
Berg;Förvärvsarbetande invånare 35-49 år, andel (%);2010;87.421875
Berg;Förvärvsarbetande invånare 50-59 år, andel (%);2008;84.727273
Berg;Förvärvsarbetande invånare 50-59 år, andel (%);2009;82.701203
Berg;Förvärvsarbetande invånare 50-59 år, andel (%);2010;83.75
Berg;Förvärvsarbetande invånare 60-64 år, andel (%);2008;66.25
Berg;Förvärvsarbetande invånare 60-64 år, andel (%);2009;65.127389
Berg;Förvärvsarbetande invånare 60-64 år, andel (%);2010;64.285714
Berg;Mediannettoinkomst, kr/inv 20+;2008;157912
Berg;Mediannettoinkomst, kr/inv 20+;2009;159395
Berg;Mediannettoinkomst, kr/inv 20+;2010;159469
Berg;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;6.02207294
Berg;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;3.6
Berg;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;16.67466411
Berg;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;17.3
Berg;Utpendlingsomfattning i kommunen, (%);2008;28.327546
Berg;Utpendlingsomfattning i kommunen, (%);2009;28.467375
Berg;Utpendlingsomfattning i kommunen, (%);2010;29.50568
Bjurholm;Arbetslöshet, (%);2008;3.480278
Bjurholm;Arbetslöshet, (%);2009;5.729984
Bjurholm;Arbetslöshet, (%);2010;6.671839
Bjurholm;Arbetslöshet, (%);2011;6.861199
Bjurholm;Arbetslöshet, (%);2012;9.193548
Bjurholm;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;33.463796
Bjurholm;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;33.40081
Bjurholm;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;30.287984
Bjurholm;Förvärvsarbetande i privat sektor, andel (%);2008;57.534247
Bjurholm;Förvärvsarbetande i privat sektor, andel (%);2009;58.805668
Bjurholm;Förvärvsarbetande i privat sektor, andel (%);2010;61.866931
Bjurholm;Förvärvsarbetande i övriga sektorer, andel (%);2008;5.577299
Bjurholm;Förvärvsarbetande i övriga sektorer, andel (%);2009;5.364372
Bjurholm;Förvärvsarbetande i övriga sektorer, andel (%);2010;5.958292
Bjurholm;Förvärvsarbetande invånare 16-19 år, andel (%);2008;21.333333
Bjurholm;Förvärvsarbetande invånare 16-19 år, andel (%);2009;16.455696
Bjurholm;Förvärvsarbetande invånare 16-19 år, andel (%);2010;18.181818
Bjurholm;Förvärvsarbetande invånare 20-24 år, andel (%);2008;73.873874
Bjurholm;Förvärvsarbetande invånare 20-24 år, andel (%);2009;65.6
Bjurholm;Förvärvsarbetande invånare 20-24 år, andel (%);2010;68.70229
Bjurholm;Förvärvsarbetande invånare 20-64 år, andel (%);2008;79.401993
Bjurholm;Förvärvsarbetande invånare 20-64 år, andel (%);2009;76.304888
Bjurholm;Förvärvsarbetande invånare 20-64 år, andel (%);2010;78.410042
Bjurholm;Förvärvsarbetande invånare 25-34 år, andel (%);2008;80.729167
Bjurholm;Förvärvsarbetande invånare 25-34 år, andel (%);2009;75.706215
Bjurholm;Förvärvsarbetande invånare 25-34 år, andel (%);2010;77.714286
