key	value
535	Kostnad för specialiserad psykiatrisk vård (exkl. psykiatrisk hemsjukvård och läkemedel), kr/inv
536	Kostnad för specialiserad somatisk vård (exkl. somatisk hemsjukvård och läkemedel), kr/inv
537	Kostnad för tandvård (exkl. läkemedel), kr/inv
538	Kostnad för undervisning i kommunal grundskola, kr/elev
539	Kostnad för övrig hälso- och sjukvård totalt, kr/inv
540	Kostnad gator och vägar samt parkering, kr/inv
541	Kostnad grundl. vuxenutb, kr/inv
542	Kostnad grundskola hemkommun, kr/elev
543	Kostnad grundskola hemkommun, kr/inv
544	Kostnad grundskola hemkommun, kr/inv 7-15 år
545	Kostnad grundskola inkl. förskoleklass hemkommun, kr/elev
546	Kostnad grundskola inkl. förskoleklass hemkommun, kr/inv
547	Kostnad grundskola inkl. förskoleklass hemkommun, kr/inv 6-15 år
548	Kostnad gymnasial vuxenutbildning, kr/inv
549	Kostnad gymnasieskola hemkommun, kr/elev
550	Kostnad gymnasieskola hemkommun, kr/inv
551	Kostnad gymnasieskola hemkommun, kr/inv 16-19 år
552	Kostnad gymnasiesärskola, kr/inv
553	Kostnad hamnverksamhet, kr/inv
554	Kostnad heldygnsvård vuxna med missbruksproblem kr/inv 21-64 år
555	Kostnad hemtjänst insatser för funktionsneds., kr/inv 0-64 år
556	Kostnad hemtjänst i ordinärt boende funktionsnedsatta, kr/brukare
557	Kostnad hemtjänst äldreomsorg, kr/brukare
558	Kostnad hemtjänst äldreomsorg, kr/inv 65+
559	Kostnad högskoleutbildning, kr/inv
560	Kostnad Idrotts- och fritidsanläggningar, kr/inv
561	Kostnad individ- och familjeomsorg, kr/inv
562	Kostnad infrastruktur, skydd mm, kr/inv
563	Kostnad insatser enligt LSS och LASS, exkl ersättning från FK, kr/inv 0-64 år
564	Kostnad insatser enligt LSS och LASS, exkl ersättning från FK och lokalkostnader, kr/inv 0-64 år
565	Kostnad insatser enligt SoL/HSL, andel av kommunens totala kostnad för funktionsnedsatta (%)
566	Kostnad insatser enl. LSS och LASS, kr/inv
567	Kostnad insatser för funktionsnedsatta i ordinärt boende enl SoL/HSL, kr/brukare
568	Kostnad insatser för personer med funktionsnedsättning, andel av kommunens totala driftskostnad (%)
569	Kostnad insatser för personer med funktionsnedsättning exkl LASS-ers kr/inv 0-64 år
570	Kostnad insatser för personer med funktionsnedsättning, kr/inv
571	Kostnad insatser för personer med funktionsnedsättning, kr/inv 0-64 år
572	Kostnad institutionsvård barn och unga, kr/inv
573	Kostnad Institutionsvård för barn och unga kr/inv 0-20 år
574	Kostnad institutionsvård vuxna missbrukare, kr/inv
575	Kostnad institutionsvård vuxna missbrukare, kr/inv 21-64 år
576	Kostnad institutionsvård vuxna missbrukare, kr/vårddygn
577	Kostnad Kommersiell verksamhet, kr/inv
578	Kostnad kommunal gymnasieskola, kr/elev
579	Kostnad kommunens verksamhet totalt, kr/inv
580	Kostnad kommunikationer, kr/inv
581	Kostnad komvux, kr/heltidsstuderande
582	Kostnad konsument och energirådgivning, kr/inv
583	Kostnad korttidsvård äldreomsorg, kr/boendedygn
584	Kostnad korttidsvård äldreomsorg, kr/inv 65+
585	Kostnad kulturverksamhet, kr/inv
586	Kostnad LSS och LASS som andel av insatser för funktionsnedsatta, (%)
587	Kostnad miljö, hälsa och hållbar utveckling, kr/inv
588	Kostnad miljö och hälsoskydd, myndighetsutövning, kr/inv
589	Kostnad missbrukarvård vuxna, kr/inv
590	Kostnad musik- och kulturskola, kr/inv
591	Kostnad musik och kulturskola, kr/inv 7-15 år
592	Kostnad nämnd- och styrelseverksamhet, kr/inv
593	Kostnad näringsliv och bostäder, kr/inv
594	Kostnad näringslivsfrämjande åtgärder, kr/inv
595	Kostnad oblig. särskola, kr/inv
596	Kostnad ordinärt boende insatser för. funktionsneds, kr/inv 0-64 år
597	Kostnad ordinärt boende äldreomsorg inkl lokalintäkter, kr/inv 65+
598	Kostnad ordinärt boende äldreomsorg, kr/brukare
599	Kostnad ordinärt boende äldreomsorg, kr/inv 65+
600	Kostnad ordinärt boende äldreomsorg övrigt, kr/inv 65+
601	Kostnad parker, kr/inv
602	Kostnad pedagogisk omsorg, kr/inskrivet barn
603	Kostnad pedagogisk omsorg, kr/inv
604	Kostnad pedagogisk omsorg, kr/inv 1-12 år
605	Kostnad personlig assistans, kr/inv 0-64 år
606	Kostnad politisk verksamhet, kr/inv
607	Kostnad politisk verksamhet landsting, kr/inv
608	Kostnad revision, kr/inv
609	Kostnad räddningstjänst, kr/inv
610	Kostnadsandel  för individ- och familjeomsorgen av kommunens totala driftkostnad (%)
611	Kostnadsandel äldreomsorgen av totala driftkostnad, (%)
612	Kostnadsandel öppna insatser av totala kostnaden för barn och ungdomsvård 0-20 år (%)
613	Kostnad sjötrafik, kr/inv
614	Kostnadskvot förskola och skolbarnsomsorg, index
615	Kostnadskvot grundskola, index
616	Kostnadskvot gymnasieskola, index
617	Kostnadskvot individ- och familjeomsorg, index
618	Kostnadskvot äldreomsorg, index
619	Kostnad stöd till politiska partier, kr/inv
620	Kostnad stöd till studieorganistaioner, kr/inv
621	Kostnadsutj.netto: Administration mm i glesbygd, kr/inv. 1 nov fg år (-2004)
622	Kostnadsutj.netto: Barn med utländsk bakgrund, kr/inv. 1 nov fg år (2000-)
623	Kostnadsutj.netto: Bebyggelsestruktur, kr/inv. 1 nov fg år
624	Kostnadsutj.netto: Befolkningsförändring, kr/inv. 1 nov fg år
625	Kostnadsutj.netto: Byggkostnader, kr/inv. 1 nov fg år (-2004)
626	Kostnadsutj.netto: förskola och skolbarnsomsorg, kr/inv. 1 nov fg år
627	Kostnadsutj.netto: Gator och vägar, kr/inv. 1 nov fg år (-2004)
628	Kostnadsutj.netto: Grundskola, kr/inv. 1 nov fg år
629	Kostnadsutj.netto: Gymnasieskolan, kr/inv. 1 nov fg år
630	Kostnadsutj.netto: Individ- och familjeomsorg, kr/inv. 1 nov fg år
631	Kostnadsutj.netto: Kallort, kr/inv. 1 nov fg år (-2004)
632	Kostnadsutj.netto: Kollektivtrafik, kr/inv. 1 nov fg år
633	Kostnadsutj.netto: Svagt befolkningsunderlag, kr/inv. 1 nov fg år (-2004)
634	Kostnadsutj.netto: Sysselsättningsbefr. åtg., kr/inv. 1 nov fg år (-2004)
635	Kostnadsutj.netto: Uppvärmning, kr/inv. 1 nov fg år (-2004)
636	Kostnadsutj.netto: Vatten och avlopp, kr/inv. 1 nov fg år (-2004)
637	Kostnadsutj.netto: Äldreomsorg, kr/inv. 1 nov fg år
638	Kostnadsutj.netto: Övrigt, kr/inv. 1 nov fg år
639	Kostnadsutjämning, bidrag/avgift, kr/inv
640	Kostnadsutjämning, bidrag/avgift, kr/inv. 1 nov fg år
641	Kostnad svenska för invandrare, kr/inv
642	Kostnad särskilt boende funktionsnedsatta enl SoL, kr/brukare
643	Kostnad särskilt boende insatser för. funktionsneds, kr/inv 0-64 år
644	Kostnad särskilt boende äldreomsorg exkl lokalintäkter, kr/inv 65+
645	Kostnad särskilt boende äldreomsorg exkl lokalkostnader, kr/inv 65+
646	Kostnad särskilt boende äldreomsorg inkl lokalintäkter, kr/brukare
647	Kostnad särskilt boende äldreomsorg, kr/brukare
648	Kostnad särskilt riktade insatser, kr/inv
649	Kostnad särvux, kr/inv
650	Kostnad totalförsvar och samhällsskydd, kr/inv
651	Kostnad trafik och infrastruktur, kr/inv
652	Kostnad turistverksamhet, kr/inv
653	Kostnad uppdragsutbildning, kr/inv
654	Kostnad utbetalt ekonomiskt bistånd (enl Sos), kr/inv
655	Kostnad utbetalt ekonomiskt bistånd, kr/inv
656	Kostnad utbildning, kr/inv
657	Kostnad utbildningsverksamhet, kr/inv
658	Kostnad vattenförsörjning och avloppshantering, kr/inv
659	Kostnad/vårddygn för familjehemsvård av barn och unga 0-20 år, kr (genomsnitt)
660	Kostnad/vårddygn för institutionsvård av barn och unga 0-20 år, kr (genomsnitt)
661	Kostnad vård och omsorg enl. SoL och HSL, kr/inv
662	Kostnad äldre och funktionshindrade, kr/inv
663	Kostnad äldreomsorg, kr/inv
664	Kostnad äldreomsorg, kr/inv 65+
665	Kostnad öppen fritidsverksamhet, kr/inv
666	Kostnad öppen förskola, kr/inv
667	Kostnad öppen verksamhet insatser för. funktionsneds, kr/inv 0-64 år
668	Kostnad öppen verksamhet äldre och funktionshindrade, kr/inv
669	Kostnad öppen verksamhet äldreomsorg, kr/inv 65+
670	Kostnad öppna insatser barn och unga, individuellt behovsprövad, kr/inv
671	Kostnad öppna insatser barn och unga, kr/inv
672	Kostnad öppna insatser barn och unga, kr/inv 0-20 år
673	Kostnad öppna insatser barn och unga övr. öppna ins. kr/inv
674	Kostnad öppna insatser, individuellt behovspr. kr/inv 21-64 år
675	Kostnad öppna insatser vuxna missbrukare, indiv.behovsprövade, kr/inv
676	Kostnad öppna insatser vuxna missbrukare, kr/inv
677	Kostnad öppna insatser vuxna missbrukare, kr/inv 21-64 år
678	Kostnad övriga insatser enl LSS kr/inv 0-64 år
679	Kostnad övriga insatser ordinärt boende äldreomsorg, kr/inv
680	Kostnad övriga öppna insatser vuxna missbrukare, kr/inv
681	Kostnad övriga öppna insatser vuxna missbrukare. kr/inv 21-64 år
682	Kostnad övrig barnomsorg, kr/inv
683	Kostnad övrigt ekonomiskt bistånd (ej utbet ek bistånd), kr/inv
684	Kostnad övrig vuxenvård, kr/inv
685	Kostnad övr politisk verksamhet, kr/inv
686	Kursdeltagare i gymnasial vuxenutbildning och påbyggnadsutbildning som vid årets slut slutfört kurs, andel (%)
687	Kursdeltagare i kommunal vuxenutbildning i egen regi, andel (%)
688	Köp av affärsmässig verksamhet, andel (%)
689	Köp av affärsmässig verksamhet av föreningar, andel (%)
690	Köp av förskola och skolbarnsomsorg av föreningar, andel (%)
691	Köp av förskola och skolbarnsomsorg totalt, andel (%)
692	Köp av individ och familjeomsorg, andel (%)
693	Köp av individ och familjeomsorg av föreningar, andel (%)
694	Köp av infrastruktur och skydd, andel (%)
695	Köp av infrastruktur och skydd av föreningar (%)
696	Köp av primärvård från privata företag/vårdgivare som andel av nettokostnad (exkl. läkemedel), (%)
697	Köp av specialiserad psykiatrisk vård från privata företag/vårdgivare som andel av nettokostnad, (%)
698	Köp av specialiserad somatisk vård från privata företag/vårdgivare som andel av nettokostnad (exkl. läkemedel), (%)
699	Köp av tandvård från privata företag/vårdgivare som andel av nettokostnad, (%)
700	Köp av utbildning av föreningar, andel (%)
701	Köp av utbildningsverksamhet, andel (%)
702	Köp av äldreomsorg och funktionshinder, andel (%)
703	Köp av äldreomsorg och funktionshinder av föreningar, andel (%)
704	Köp egentlig verksamhet därav föreningar, andel (%)
705	Landstingsanställda med högskoleutbildning, antal
706	Lokalkostnader insatser enl LSS, kr/inv 0-64 år
707	Lokalkostnader insatser för funktionsnedsatta enl SoL/HSL kr/inv
708	Lokalkostnader insatser för funktionsnedsatta enl SoL/HSL kr/inv 0-64 år
709	Lokalkostnader  äldreomsorg, kr/inv
710	Lågutbildade invånare, andel (%)
711	Lån från kommunala bibliotek, antal/inv
712	Långfristiga skulder kommunen, kr/inv
713	Långfristiga skulder koncernen, kr/inv
714	Långfristiga skulder landsting, kr/inv
715	Långfristiga skulder landstingskoncern, kr/inv
716	Läkarbesök hälso- och sjukvård, antal/1000 inv.
717	Läkarbesök hälso- och sjukvård (exkl mvc/bvc), antal/1000 inv.
718	Läkarbesök primärvård, annan vårdgivare (exkl mvc/bvc), antal/1000 inv.
719	Läkarbesök primärvård, antal/1000 inv.
720	Läkarbesök primärvård, egen produktion (exkl mvc/bvc), antal/1000 inv.
721	Läkarbesök specialiserad psykiatrisk vård, antal/1000 inv.
722	Läkarbesök specialiserad psykiatrisk vård egen prod, antal/1000 inv.
723	Läkarbesök specialiserad somatisk vård, antal/1000 inv.
724	Läkarbesök specialiserad somatisk vård egen prod, antal/1000 inv.
725	Läkarbesök spec psykiatrisk vård annan vårdgivare, antal/1000 inv.
726	Läkarbesök spec somatisk vård annan vårdgivare, antal/1000 inv.
727	Läkarbesök totalt mödra- och barnhälsovård, antal/1000 inv.
728	Länsvis korrigering, (%)
729	Länsvis skattesats, (%)
730	Lärare med pedagogisk högskoleexamen i fristående grundskola, (%)
731	Lärare med pedagogisk högskoleexamen i grundskola, totalt, (%)
732	Lärare med pedagogisk högskoleexamen i kommunal grundskola, (%)
733	Lärare/ped personal med pedagogisk högskoleexamen i kommunal förskoleklass och grundskola , andel (%)
734	Lärare/ped personal med specialpedagogisk högskoleexamen i särskola , andel (%)
735	Läromedelskostnad i kommunal grundskola, kr/elev
736	Materiella anläggningstillgångar kommunen, kr/inv
737	Materiella anläggningstillgångar koncernen, kr/inv
738	Materiella anläggningstillgångar landsting, kr/inv
739	Materiella anläggningstillgångar landstingskoncern, kr/inv
740	Medelvårdtid hälso- och sjukvård, antal dagar
741	Medelvårdtid hälso- och sjukvård i åldersgruppen 0-14 år, antal dagar
742	Medelvårdtid hälso- och sjukvård i åldersgruppen 15-24 år, antal dagar
743	Medelvårdtid hälso- och sjukvård i åldersgruppen 25-44 år, antal dagar
744	Medelvårdtid hälso- och sjukvård i åldersgruppen 45-64 år, antal dagar
745	Medelvårdtid hälso- och sjukvård i åldersgruppen 65-74 år, antal dagar
746	Medelvårdtid hälso- och sjukvård i åldersgruppen 75-84 år, antal dagar
747	Medelvårdtid hälso- och sjukvård i åldersgruppen 85- år, antal dagar
748	Mediannettoinkomst, kr/inv 20+
749	Mellankommunal kostnadsutjämning kommun, kr/inv
750	Meritvärde i åk. 9 hemkommun, genomsnitt
751	Meritvärde i åk. 9 i fristående skolor i kommunen, genomsnitt
752	Meritvärde i åk. 9 i kommunala skolor, genomsnitt
753	Meritvärde i åk. 9 totalt, genomsnitt
754	Momsavgift, kr/inv
755	Månadsavlönad personal, deltidsanställda i kommunen, antal
756	Månadsavlönad personal, heltidsanställda i kommunen, antal
757	Månadsavlönad personal, kommunalt anställda  - 29 år, antal
758	Månadsavlönad personal, kommunalt anställda 30 - 39 år, antal
759	Månadsavlönad personal, kommunalt anställda 40 - 49 år, antal
760	Månadsavlönad personal, kommunalt anställda 50 - 54 år, antal
761	Månadsavlönad personal, kommunalt anställda 55 - 59 år, antal
762	Månadsavlönad personal, kommunalt anställda 60 -    år, antal
763	Månadsavlönad personal, kommunalt anställda administratörer, antal
764	Månadsavlönad personal, kommunalt anställda barnskötare, antal
765	Månadsavlönad personal, kommunalt anställda bibliotekarier, antal
766	Månadsavlönad personal, kommunalt anställda dagbarnvårdare, antal
767	Månadsavlönad personal, kommunalt anställda elevassistenter, antal
768	Månadsavlönad personal, kommunalt anställda fritidsledare  , antal
769	Månadsavlönad personal, kommunalt anställda fritidspedagoger, antal
770	Månadsavlönad personal, kommunalt anställda förskollärare , antal
771	Månadsavlönad personal, kommunalt anställda grundskollärare, antal
772	Månadsavlönad personal, kommunalt anställda gymnasielärare, antal
773	Månadsavlönad personal, kommunalt anställda handläggare, antal
774	Månadsavlönad personal, kommunalt anställda i hantverkararbete, antal
775	Månadsavlönad personal, kommunalt anställda i köks- och måltidsarbete, antal
776	Månadsavlönad personal, kommunalt anställda i ledningsarbete, antal
777	Månadsavlönad personal, kommunalt anställda ingenjörer, antal
778	Månadsavlönad personal, kommunalt anställda inom förskola och skolbarnsomsorg, antal
779	Månadsavlönad personal, kommunalt anställda inom grundskola inkl förskoleklass, antal
780	Månadsavlönad personal, kommunalt anställda inom gymnasium/komvux, antal
781	Månadsavlönad personal, kommunalt anställda inom individ- och familjeomsorg, antal
782	Månadsavlönad personal, kommunalt anställda inom kultur och fritid, antal
783	Månadsavlönad personal, kommunalt anställda inom rehabilitering, antal
784	Månadsavlönad personal, kommunalt anställda inom städ, tvätt och renhållning, antal
785	Månadsavlönad personal, kommunalt anställda inom vård och omsorg om äldre och funktionshindrade, antal
786	Månadsavlönad personal, kommunalt anställda inom övrig kultur och fritid, antal
787	Månadsavlönad personal, kommunalt anställda inom övrigt socialt kurativt arbete, antal
788	Månadsavlönad personal, kommunalt anställda inom övrig verksamhet, antal
789	Månadsavlönad personal, kommunalt anställda inom övrig vård och omsorg, antal
790	Månadsavlönad personal, kommunalt anställda i räddningstjänstarbete, antal
791	Månadsavlönad personal, kommunalt anställda i övrigt förskolearbete, antal
792	Månadsavlönad personal, kommunalt anställda i övrigt lärararbete, antal
793	Månadsavlönad personal, kommunalt anställda personliga assistenter, antal
794	Månadsavlönad personal, kommunalt anställda sjuksköterskor, antal
795	Månadsavlönad personal, kommunalt anställda socialsekreterare m fl, antal
796	Månadsavlönad personal, kommunalt anställda tekniker, antal
797	Månadsavlönad personal, kommunalt anställda teknisk handläggare, antal
798	Månadsavlönad personal, kommunalt anställda undersköterskor/skötare, antal
799	Månadsavlönad personal, kommunalt anställda vårdbiträden/vårdare, antal
800	Månadsavlönad personal, landstingsanställda  - 29 år, antal
801	Månadsavlönad personal, landstingsanställda 30 - 39 år, antal
802	Månadsavlönad personal, landstingsanställda 40 - 49 år, antal
803	Månadsavlönad personal, landstingsanställda 50 - 54 år, antal
804	Månadsavlönad personal, landstingsanställda 55 - 59 år, antal
